id,stats_id,cbs_id,fleaflicker_id,nfl_id,espn_id,fftoday_id,numfire_id,fantasypro_id,fantasydata_id,fantasynerd_id,rts_id,fantasypro_num_id,gsis_id,sleeper_id
14918,32686,2809212,15529,,4239995,17226,a-j-terrell,aj-terrell,,,,19224,00-0036285,6836
14919,32700,2829987,15535,,4242516,17117,noah-igbinoghene,noah-igbinoghene,,,,19621,00-0036287,6817
14920,32701,2180855,,,,17086,jeff-gladney,,,,,,00-0036324,6842
14921,32710,3150388,15615,,4401811,17065,kyle-dugger,kyle-dugger,,,,19337,00-0036231,6872
14922,32709,2240321,,,4038557,17015,ross-blacklock,ross-blacklock,,,,19380,00-0036289,6795
14923,32718,2180538,15590,,3915396,17222,darrell-taylor,darrell-taylor,,,,19273,00-0036413,6910
14924,32720,2827532,15574,,4243253,17129,jaylon-johnson,jaylon-johnson,,,,19254,00-0036292,6839
14925,32730,2260670,15618,,4046528,17233,josh-uche,josh-uche,,,,19257,00-0036159,6921
14926,32733,2876552,15594,,4259804,17082,willie-gay-jr,,,,,,00-0036362,7023
14927,32734,2247190,15592,,4043169,17033,jeremy-chinn,jeremy-chinn,,,,19429,00-0036293,7016
14928,32735,2181091,15584,,3918330,17246,logan-wilson,logan-wilson,,,,19494,00-0036294,6880
14929,32737,2260688,,,4046690,17169,julian-okwara,julian-okwara,,,,19223,00-0036249,6851
14930,32743,2179811,15559,,3915520,17092,davon-hamilton,davon-hamilton,,,,19258,00-0036262,6972
14931,32747,2179727,,,3894830,17167,michael-ojemudia,michael-ojemudia,,,,19340,00-0036390,6983
14932,32754,2252836,,,,17145,terrell-lewis,terrell-lewis,,,,19230,00-0036419,6837
14933,32755,2253091,15605,,4035661,17016,julian-blackmon,julian-blackmon,,,,19394,00-0036253,7044
14934,32758,2246110,15561,,4039052,17071,jordan-elliott,jordan-elliott,,,,19239,00-0036266,6841
14935,32759,2248633,15598,,,17048,cameron-dantzler,cameron-dantzler,,,,19249,00-0036330,6871
14936,32761,2260483,15614,2564586,,17007,devin-asiasi,devin-asiasi,,,17046,19435,00-0036194,6956
14937,32765,2240258,,,4035566,17001,mctelvin-agim,mctelvin-agim,,,,19317,00-0036420,7111
14938,32770,2179227,15578,,3728263,17164,tanner-muse,tanner-muse,,,,19424,00-0036368,6990
14939,32771,2805113,,2564616,4240861,17135,dalton-keene,dalton-keene-te,,,17127,19563,00-0036225,7082
14940,32772,2241393,15596,,4037333,17105,alex-highsmith,alex-highsmith,,,,19316,00-0036333,7113
14941,32773,2962569,,,,17223,davion-taylor,davion-taylor,,,,19724,00-0036393,6912
14942,32774,2240499,15566,,4035663,17027,terrell-burgess,terrell-burgess,,,,19279,00-0036421,7036
14943,32777,2182263,15674,,3917142,17056,akeem-davis-gaither,akeem-davis-gaither,,,,19261,00-0036298,6860
14944,32780,2806232,15655,,4242973,17111,darnay-holmes,darnay-holmes,,,,19342,00-0036394,6882
14945,32783,2260689,,,,17184,,,,,,,00-0036299,6856
14946,32784,2240504,,,4035666,17075,leki-fotu,leki-fotu,,,,19305,00-0036371,6948
14947,32787,2252822,15697,,4038849,17251,d-j-wonnum,dj-wonnum,,,,19355,00-0036335,6868
14948,32789,2865637,15668,,4243009,17236,mykal-walker,mykal-walker,,,,19566,00-0036300,7012
14949,32793,,,,,17193,,,,,,,00-0036372,7114
14950,32797,2239538,15663,,4035463,17237,k-von-wallace,kvon-wallace,,,,19319,00-0036395,6947
14951,32800,2868531,15698,,4259181,17148,james-lynch,james-lynch,,,,19290,00-0036337,6858
14952,32801,2223249,,,,17142,rashard-lawrence,rashard-lawrence,,,,19274,00-0036373,7004
14953,32802,2221826,15701,,4038946,17067,troy-dye,troy-dye,,,,19269,00-0036338,6941
14954,32804,2180267,15669,,3858276,17098,jaylinn-hawkins,jaylinn-hawkins,,,,19769,00-0036302,7058
14955,32807,2807092,,,4241977,17202,josiah-scott,josiah-scott,,,,19522,00-0036303,6935
14956,32808,2239881,15690,,4040432,17210,l-jarius-sneed,ljarius-sneed,,,,19671,00-0036374,7117
14957,32809,2816298,15660,,4239694,17191,amik-robertson,amik-robertson,,,,19364,00-0036375,6896
14958,32810,2221934,,,4037468,17186,shaquille-quarterman,shaquille-quarterman,,,,19335,00-0036235,6997
14959,32811,2186643,,,,17190,john-reid,john-reid,,,,19616,00-0036304,7052
14960,32818,2868213,,,,17192,alton-robinson,alton-robinson,,,,19357,00-0036426,6915
14961,32822,2835561,,,,17194,kenny-robinson,,,,,,00-0036283,7119
14962,32825,2181277,15657,,3917016,17085,,trevis-gipson,,,,19310,00-0036305,7120
14963,32827,2241807,,,4035505,17228,daniel-thomas-1,daniel-thomas-db,,,,19823,00-0036306,7053
14964,32828,2251254,15722,,4037584,17090,bryce-hall,bryce-hall,,,,18639,00-0036241,6833
14965,32829,2194734,,2564634,,17196,justin-rohrwasser,justin-rohrwasser,,,17174,,00-0036161,7121
14966,32832,2260652,,,4046525,17113,khaleke-hudson,khaleke-hudson,,,,19439,00-0036343,6937
14967,32833,2252448,15659,,4036651,17235,kindle-vildor,kindle-vildor,,,,19594,00-0036307,6928
14968,32834,2257946,,,,17240,curtis-weaver,curtis-weaver,,,,19225,00-0036216,6854
14969,32838,2969061,,2564829,,17106,john-hightower,john-hightower,,,,19329,00-0036398,7086
14970,32839,2868561,,,,17094,harrison-hand,harrison-hand,,,,19531,00-0036344,6961
14971,32840,2185746,,,3915837,17238,broderick-washington,,,,,,00-0036081,7122
14972,32841,2830035,,2564067,,17042,isaiah-coulter,isaiah-coulter,,,,19771,00-0036308,7085
14973,32842,2239939,,2563938,,17115,jason-huntley,jason-huntley,,,,19655,00-0036278,7107
14974,32843,2240651,15658,2563707,4040655,17159,darnell-mooney,darnell-mooney,,,17184,19810,00-0036309,7090
14975,32844,2865164,,,4240123,17162,larrell-murchison,larrell-murchison,,,,19311,00-0036237,6887
14976,32845,2239765,,,,17152,kamal-martin,kamal-martin,,,,19410,00-0036270,6890
14977,32846,2184383,15695,2564574,3916566,17172,k-j-osborn,kj-osborn,,,17187,19708,00-0036345,7066
14978,32847,2180090,15691,,3915487,17047,michael-danna,mike-danna,,,,19550,00-0036378,6958
14979,32848,2186413,15718,,3919548,17216,justin-strnad,justin-strnad,,,,19520,00-0036428,6977
14980,32852,2251294,,,4045165,17023,cam-brown,cam-brown,,,,19343,00-0036400,7020
14981,32854,2253081,,,,17197,bravvion-roy,bravvion-roy,,,,19402,00-0036311,7124
14982,32856,2868542,15623,,4039413,17084,alohi-gilman,alohi-gilman,,,,19379,00-0036380,7069
14983,32858,2188356,15626,2563596,3917232,17010,tyler-bass,tyler-bass,,,17198,19760,00-0036162,7042
14984,32860,2248629,15671,2565129,4035020,17250,charlie-woerner,charlie-woerner,,,17200,19665,00-0036429,7075
14986,32863,2186647,,,,17247,,,,,,,00-0036227,6893
14987,32864,2179622,,,3699530,17053,khalil-davis,khalil-davis,,,,19403,00-0036430,7125
14988,32866,2239597,,,4038902,17018,shaun-bradley,shaun-bradley,,,,19545,00-0036401,7127
14989,32867,2827536,,,,17176,,john-penisini,,,,19515,00-0036238,7128
14990,32868,,,,,17022,antoine-brooks-jr,,,,,,00-0036346,6917
14991,32869,2260978,15646,,4040613,17077,jordan-fuller,jordan-fuller,,,,19598,00-0036431,6968
14992,32870,2262953,15667,2564880,4050373,17239,quez-watkins,quez-watkins,,,17210,19715,00-0036271,6927
14993,32872,2250836,,,,17241,,evan-weaver,,,,19314,00-0036381,7040
14994,32874,2258320,,,,17150,,cassh-maluia,,,,19815,00-0036164,7130
14995,32875,2260662,15699,,4046537,17157,josh-metellus,josh-metellus,,,,19580,00-0036348,6901
14996,32876,2182811,15641,2564178,3914240,17055,tyler-davis,tyler-davis-te,,,17215,19811,00-0036250,7131
14997,32881,2261492,15710,,4044540,17195,isaiah-rodgers,isaiah-rodgers,,,,19821,00-0036222,7133
14998,32882,2221990,,2564130,,17174,dezmon-patmon,dezmon-patmon,,,,19736,00-0036228,6985
14999,32883,2185709,,,,17087,jordan-glasgow,jordan-glasgow,,,,19820,00-0036229,7134
15000,32885,2183896,,,3917992,17008,markus-bailey,markus-bailey,,,,19600,00-0036314,6891
15001,32886,2866171,15756,,4242154,17044,kamren-curl,kamren-curl,,,,19459,00-0036349,7136
15002,32888,2239754,,,4034766,17041,carter-coughlin,carter-coughlin,,,,19397,00-0036402,7011
15003,32889,2867170,15734,,4240575,17215,geno-stone,geno-stone,,,,19390,00-0036199,6923
15004,32891,2262783,,,4046353,17229,,,,,,,00-0036315,7137
15005,32895,2186438,,,,17242,,kenny-willekes,,,,19309,00-0036350,6874
15007,32899,2179368,,,3686690,17209,james-smith-williams,james-smith-williams,,,,19610,00-0036351,7024
15008,32901,2179411,,2563839,,17061,ben-dinucci,ben-dinucci,,,17236,19827,00-0036384,7143
15009,32902,2179621,,,,17051,carlos-davis,carlos-davis-dl,,,,19420,00-0036352,6995
15010,32903,2186841,15749,,3931408,17230,,casey-toohill,,,,19472,00-0036403,7030
15011,32904,2189507,,,,17131,clay-johnston,clay-johnston,,,,19750,00-0036432,7144
15012,32905,2179802,,,,17040,,jashon-cornell,,,,19378,00-0036444,7145
15013,32906,2240340,,,,17203,vernon-scott,vernon-scott,,,,19831,00-0036243,7146
15014,32907,,,,,17137,,,,,,,00-0036385,7147
15015,32908,2252794,,,,17025,t-j-brunson,tj-brunson,,,,19555,00-0036404,7148
15016,32909,2179418,15731,,3895791,17121,dane-jackson,dane-jackson,,,,19571,00-0036166,6969
15017,32910,2179839,,2564697,,17214,,tommy-stevens,,,,19838,00-0036433,7149
15018,32911,2186632,,,,17201,chapelle-russell,chapelle-russell,,,,19572,00-0036434,7000
15019,32912,2804100,,,,17081,jonathan-garvin,jonathan-garvin,,,,19385,00-0036239,6965
15020,32913,3679,,,,17120,chris-jackson,chris-jackson-db,,,,22328,00-0036240,7150
15021,32915,2252175,,2565207,,17029,raymond-calais,raymond-calais,,,,19613,00-0036435,6988
15022,32916,2251971,,2564484,,17179,malcolm-perry,malcolm-perry,,,,19746,00-0036245,7109
15023,32917,2180451,,,,17243,,,,,,,00-0036405,7151
15024,32918,2240109,,2564397,,17208,,sam-sloman,,,17253,19762,00-0036436,7152
15025,32919,,,,,17039,,,,,,,00-0036353,6929
15026,32921,2223251,,2565192,4035426,17218,stephen-sullivan,stephen-sullivan,,,17256,19641,00-0036438,6970
15027,32922,2248604,,2563881,4034964,17038,tyrie-cleveland,tyrie-cleveland,,,,19674,00-0036439,7032
15028,32923,2190767,,,,17232,derrek-tuszka,derrek-tuszka,,,,19614,00-0036440,7154
15029,32924,2180461,15742,,,17043,tae-crowder,tae-crowder,,,,19554,00-0036167,7155
15033,32664,3157671,,2563446,,,,reggie-begelton,,,,19194,00-0035750,6763
15034,33109,2247505,16044,2565310,4035170,17300,marquez-callaway,marquez-callaway,,,17280,19505,00-0036219,6989
15035,31803,2983467,,2561718,3124092,17261,john-wolford,john-wolford,,,17287,18185,00-0034899,5806
15036,,2179905,,2564637,,,,jmar-smith,,,,,,7156
15037,32946,2247525,,2564295,,,,kalija-lipscomb,,,,19431,00-0035887,6832
15038,33132,2179863,,2563623,,,,omar-bayless,,,,19654,00-0035947,7080
15039,33095,2252154,,2563860,,,,aaron-parker,,,,19707,00-0036034,7091
15040,33006,3172893,15872,2565542,,17769,ty-son-williams,tyson-williams,,,,19636,00-0036457,7098
15041,33329,2183845,15979,2565492,3917849,17289,lawrence-cager,lawrence-cager,,,17278,19701,00-0036145,7106
15042,33088,3159088,,2564949,4039274,17345,jonathan-ward,jonathan-ward,,,,19974,00-0035924,7087
15043,33017,3159210,,2564607,,,,,,,,,,7367
15044,33345,3161136,,,,,,cameron-scarlett,,,,,,7435
15045,32994,2180288,,2565321,,,,jacob-breeland,,,,19306,00-0036154,7015
15046,33242,3159069,,2564481,,17838,kirk-merritt,kirk-merritt,,,,19753,00-0035844,7351
15047,29925,,,,,,,,,,,,00-0032849,3813
15049,33108,2239744,16047,,4036507,17404,joe-bachie,joe-bachie,,,,19331,00-0035895,7014
15053,33066,2250916,,2563524,,,chris-rowland,chris-rowland,,,,19953,00-0035789,7175
15054,33151,2189091,15961,2563668,3916749,17784,giovanni-ricci,giovanni-ricci,,,,19756,00-0035956,7216
15056,33318,,,,,17361,javin-white,javin-white,,,,20019,00-0036085,7311
15057,33023,3159144,,2564514,3929637,17301,dan-chisena,dan-chisena,,,,20056,00-0035976,7357
15060,32662,3157672,,2563458,,17268,chris-streveler,chris-streveler,,,17302,19755,00-0035752,6778
15062,32287,2185926,,,,17388,,wyatt-ray,,,,18324,00-0035048,5966
15063,33321,2247062,,,,17888,,dejon-harris,,,,19540,00-0036090,7504
15066,33007,3161106,,2565354,,,,eli-wolf,,,,19879,00-0036129,7065
15068,33243,,,,,,,,,,,,00-0035845,7356
15069,33267,2251378,,2565150,,,,aaron-fuller,,,,19308,00-0035987,6967
15070,32600,3117124,15133,2563259,4408854,17792,jody-fortson,joe-fortson,,,17289,18831,00-0035547,6665
15071,33103,,,,,,,rondell-carter,,,,19660,00-0036029,7253
15073,33293,,,,,17402,,parnell-motley,,,,19682,00-0036106,7449
15075,33343,,,,,,,,,,,,00-0036177,7446
15077,33209,3159234,,2565316,,17260,isaiah-wright,isaiah-wright,,,,19604,00-0036142,7407
15078,32893,,15735,,,17035,chris-claybrooks,chris-claybrooks,,,,19824,00-0036316,7138
15079,32932,2223200,,,4037216,17271,essang-bassey,essang-bassey,,,,19363,00-0035862,6925
15080,32970,3159160,,2564865,3930298,17288,noah-togiai,noah-togiai,,,,19688,00-0036005,7404
15081,32952,3159108,16141,,4058925,17263,tershawn-wharton,tershawn-wharton,,,,19649,00-0035890,7301
15082,33221,3159093,16019,,4035817,17265,krys-barnes,krys-barnes,,,,19466,00-0035961,7268
15087,33123,2179289,,2564175,,17358,nathan-cottrell,nathan-cottrell,,,,20011,00-0035835,7466
15088,33124,2190748,,2564181,,17356,ben-ellefson,ben-ellefson,,,,19698,00-0035823,7288
15089,33118,2246854,16043,,4039064,17269,malcolm-roach,malcolm-roach,,,,19536,00-0035763,7018
15093,32130,,,,,17270,marquise-copeland,marquise-copeland,,,,18904,00-0035607,6390
15094,32164,3116951,15085,,3929850,17286,p-j-locke,pj-locke,,,,18781,00-0035227,6419
15096,32987,3159131,,2565066,,17297,gabe-nabers,gabe-nabers,,,,20037,00-0035908,7318
15097,33101,2239736,,2563854,4036275,17834,sean-mckeon,sean-mckeon,,,,19726,00-0036032,6964
15098,32975,3159123,,2565015,,17866,darius-bradwell,darius-bradwell,,,,19487,00-0035898,7316
15101,32601,,,,,17274,,freedom-akinmoladun,,,,19119,00-0035600,6657
15103,33357,3161112,15847,2565378,4039505,17276,reggie-gilliam,reggie-gilliam,,,,19844,00-0036187,7204
15109,33348,2185954,16192,2565477,3929785,17281,nick-westbrook-ikhine,nick-westbrook,,,,19747,00-0036182,7496
15110,31726,2926952,,,3040031,17279,nick-thurman,nick-thurman,,,,18097,00-0034723,5727
15111,33149,,,,,,,,,,,,00-0035833,7296
15114,33139,,,,,17325,myles-hartsfield,myles-hartsfield,,,,19962,00-0035950,7226
15116,33020,2179609,,2564658,,17282,isaiah-zuber,isaiah-zuber,,,,19855,00-0036100,7458
15117,32319,3116827,15060,,3931424,17283,demetrius-flannigan-fowles,demetrius-flannigan-fowles,,,,18880,00-0035020,6610
15121,33335,3159231,,,4039375,17290,bryce-huff,bryce-huff,,,,19528,00-0036151,7391
15123,30740,2820078,,2559268,,17330,colin-thompson,colin-thompson,,,,17182,00-0033720,4647
15124,32939,2239564,15963,,4259252,17309,james-pierre,james-pierre,,,,19659,00-0035795,7419
15125,33336,,,,,17293,lamar-jackson-1,lamar-jackson-cb,,,,19251,00-0036152,6994
15126,33105,2188201,,,,17294,francis-bernard,francis-bernard,,,,19538,00-0036028,7068
15127,33122,,,,,17299,,doug-costin,,,,19525,00-0035822,7289
15130,33296,,,,,17303,juju-hughes,juju-hughes,,,,19722,00-0036077,7347
15131,33310,,,,,,,,,,,,00-0036118,7251
15132,31420,2071857,,,3044732,17305,kendal-vickers,kendal-vickers,,,,17552,00-0034125,5470
15133,33316,,,,,17304,madre-harper,madre-harper,,,,20018,00-0036084,7312
15140,32416,3117007,14916,,3916577,17317,cam-lewis,cam-lewis,,,,18724,00-0035357,6314
15141,33272,3159189,,,4034496,17308,cam-gill,cam-gill,,,,19635,00-0036045,7451
15147,33333,,,,,17323,javelin-guidry,javelin-guidry,,,,19644,00-0036149,7392
15148,33137,3159171,,,4044133,17318,,,,,,,00-0036037,7224
15149,33215,3159059,,2564124,,17319,de-michael-harris,demichael-harris,,,,20002,00-0035848,7279
15151,33005,2251113,,,4036153,17321,kristian-welch,kristian-welch,,,,19878,00-0036157,7197
15154,28300,,,,,,,,,,,,00-0031385,7515
15155,33201,,,,,,,,,,,,00-0035808,7027
15156,33303,2185731,,2563764,,,,,,,,,00-0036111,7078
15159,31518,,,,,17340,henry-mondeaux,henry-mondeaux,,,,17880,00-0034318,5572
15160,33222,,,,,17326,,henry-black,,,,19930,00-0035962,7271
15162,32276,2141933,,,,17337,randy-ramsey,randy-ramsey,,,,18311,00-0035085,6517
15164,32381,,,,,,,,,,,,00-0035137,6639
15168,32964,,,,,,,,,,,,00-0035998,7405
15172,33099,2240338,,2563857,,,,sewo-olonilua,,,,19664,00-0036033,7055
15177,33319,2251374,16075,,4039010,17347,myles-bryant,myles-bryant,,,,19596,00-0036087,6946
15180,33115,,,,,,,,,,,,00-0036101,7293
15183,32929,2179376,,2563893,3700815,17363,kendall-hinton,kendall-hinton,,,,19901,00-0035864,7210
15185,33051,,,,,,,,,,,,00-0035816,7381
15200,33372,,,,,,,,,,,,00-0036459,7518
15203,33034,3159149,,,3892773,17386,blake-lynch,blake-lynch,,,,19754,00-0035984,7364
15206,33302,2188157,,2563761,,17399,ja-marcus-bradley,jamarcus-bradley,,,,19730,00-0036110,7244
15214,33367,3172375,16212,2565540,,17405,dominique-dafney,dominique-dafney,,,,22672,00-0036456,7502
15220,33359,3161114,,2565393,,17410,antonio-williams,antonio-williams,,,,19843,00-0036188,7203
15237,33389,2967185,16242,2566163,4360310,17624,trevor-lawrence,trevor-lawrence,,,17347,19780,00-0036971,7523
15238,33399,1273205,16262,2565920,4362887,17568,justin-fields,justin-fields,,,17348,19781,00-0036945,7591
15239,33390,2960892,16233,2566391,4361259,17756,zach-wilson,zach-wilson,,,17349,22679,00-0037013,7538
15240,33391,2969444,16259,2566532,4383351,17623,trey-lance,trey-lance,,,17350,20082,00-0037012,7610
15241,33403,2741202,16235,2566334,4241464,17617,mac-jones,mac-jones,,,17351,20156,00-0036972,7527
15242,33452,2221839,16317,2566571,4034946,17730,kyle-trask,kyle-trask,,,17352,19800,00-0036928,7605
15243,33454,2758278,16335,2566310,4240904,17651,kellen-mond,kellen-mond,,,17357,19383,00-0036946,7581
15244,33729,2221829,,2566683,4034948,17810,feleipe-franks,feleipe-franks,,,,20081,00-0036825,7531
15245,33890,,,2567058,,17766,,jamie-newman,,,,19785,,7555
15246,33521,2260674,16365,2566352,4046678,17514,ian-book,ian-book,,,17520,20159,00-0036929,7589
15247,,,,,,,,,,,,,,
15248,33879,2240307,,2566983,4039034,,,shane-buechele,,,,19376,00-0036679,8002
15249,,,,,,,,,,,,,,
15250,33606,2803330,16404,2566142,4241820,17558,sam-ehlinger,sam-ehlinger,,,17598,19803,00-0036879,7583
15252,33455,2867381,16280,2566136,4242546,17646,davis-mills,davis-mills,,,17412,22799,00-0036898,7585
15253,33413,2809206,16241,2566157,4239996,17561,travis-etienne,travis-etienne,,,17358,19231,00-0036973,7543
15254,33412,2741200,16246,2566448,4241457,17592,najee-harris,najee-harris-rb,,,17359,19302,00-0036893,7528
15255,33538,2968948,16480,2566397,4371733,17578,kenneth-gainwell,kenneth-gainwell,,,17360,23310,00-0036919,7567
15256,33423,2961719,16282,2566049,4361579,17753,javonte-williams,javonte-williams,,,17366,22739,00-0036997,7588
15257,33476,2804142,16323,2566544,4241401,17697,trey-sermon,trey-sermon,,,17365,19425,00-0036984,7593
15258,33495,2804075,16618,2566382,4240657,17531,michael-carter-ii,michael-carter-rb,,,17363,22728,00-0036924,7607
15259,33508,3125832,16339,2566343,4569173,17716,rhamondre-stevenson,rhamondre-stevenson,,,17361,22726,00-0036875,7611
15260,33706,2964701,16630,2567160,4372774,17762,jaret-patterson,jaret-patterson,,,17727,20155,00-0036755,7537
15261,33514,2865693,16361,2565899,4241416,17603,chuba-hubbard,chuba-hubbard,,,17368,19792,00-0036555,7594
15262,33644,2964472,16577,2566058,4374033,17611,jermar-jefferson,jermar-jefferson,,,,20088,00-0036670,7599
15263,33582,2819876,13728,2566538,4241555,17648,elijah-mitchell,elijah-mitchell-rb,,,17419,22813,00-0036567,7561
15264,33765,,,,,,,rakeem-boyd,,,,20096,,7532
15265,33643,2876547,16542,2566076,,17598,kylin-hill,kylin-hill,,,,19323,00-0036669,7572
15266,33850,,,,,,,,,,,,00-0036734,7560
15267,33784,2245147,,2567022,,,,,,,,,00-0036819,7918
15268,33731,2965989,16501,2566689,,17759,,javian-hawkins,,,17754,22762,00-0036827,7563
15269,33839,2967901,,2566962,,17771,mekhi-sargent,mekhi-sargent,,,,20107,00-0036698,8085
15270,33599,2240193,16453,2565968,4035826,17567,demetric-felton,demetric-felton,,,17367,20105,00-0036654,7609
15271,33605,2253041,16552,2565926,4035886,17596,khalil-herbert,khalil-herbert,,,17405,22763,00-0036906,7608
15272,33586,,16433,,,,larry-rountree-iii,,,,,,00-0036650,7574
15273,33692,,,,,17765,,,,,,,00-0036548,7904
15274,33809,2252190,,2565654,,17878,trey-ragas,trey-ragas,,,,20160,00-0036523,7993
15275,33590,2260647,16458,2565944,4046530,17562,chris-evans,chris-evans,,,17585,22797,00-0036857,7794
15276,33724,2867517,,2565558,,,spencer-brown,spencer-brown-rb,,,,23264,00-0036543,7867
15277,33798,2866237,16681,2565603,4240455,17848,deon-jackson,deon-jackson,,,17668,20097,00-0036493,7551
15279,33909,2239828,,,,,,cj-marable,,,,22819,,7549
15281,33393,2966320,16250,2565941,4362628,17533,ja-marr-chase,jamarr-chase,,,17370,19788,00-0036900,7564
15282,33398,2866975,16253,2566409,4241478,17708,devonta-smith,devonta-smith,,,17371,19222,00-0036912,7525
15283,33437,2968526,16327,2566433,4372485,17654,rondale-moore,rondale-moore,,,17373,19796,00-0036936,7601
15284,33394,2962110,16236,2566292,4372016,17740,jaylen-waddle,jaylen-waddle,,,17372,19790,00-0036613,7526
15285,33519,2866424,16350,2565857,4241424,17742,tylan-wallace,tylan-wallace,,,,19801,00-0036630,7595
